ID	adj.P.Val	logFC	GI	Gene.symbol	Gene.ID	GI.1	GenBank.Accession
ILMN_2411264	1	1.1840378	59814145	BTBD1	53339	59814145	NM_001011885
ILMN_1654861	1	-0.8056367	46411160	ACO2	50	46411160	NM_001098
ILMN_1740170	1	-0.9066229	671744849	CHCHD10	400916	671744849	NM_213720
ILMN_2103841	1	-0.7712186	729042246	AIP	9049	729042246	NM_003977
ILMN_1741253	1	1.0040833	319803064	UBR5	51366	319803064	NM_015902
ILMN_2102330	1	-0.9093776	661567383	COL8A2	1296	661567383	NM_005202
ILMN_1786893	1	1.0578816	354459373	RBM5	10181	354459373	NM_005778
ILMN_2111739	1	-0.929019	374532773	MAN2C1	4123	374532773	NM_006715
ILMN_2369104	1	1.3289851	118600990	TRAPPC6B	122553	118600990	NM_001079537
ILMN_1683250	1	0.8739901	NA			NA	
ILMN_1659365	1	1.1317102	NA			NA	
ILMN_1723535	1	-0.7596991	469832256	P2RY2	5029	469832256	NM_176071
ILMN_1776653	1	2.2511272	544063400	SCML1	6322	544063400	NM_006746
ILMN_1750507	1	0.7126629	985482503	RPL9	6133	985482503	NM_001024921
ILMN_1747020	1	1.2055427	323510626	SGK3	23678	323510626	NM_170709
ILMN_1804445	1	1.6075733	371872959	ATF7IP2	80063	371872959	NM_024997
ILMN_1722533	1	0.8420249	387849031	KATNAL1	84056	387849031	NM_032116
ILMN_2396813	1	-0.8979217	571026651	BABAM1	29086	571026651	NM_014173
ILMN_2115991	1	-1.112078	619534203	TNNT1	7138	619534203	NM_003283
ILMN_2366334	1	-2.0904952	215983055	FERMT3	83706	215983055	NM_031471
ILMN_1785060	1	-0.8340247	190194419	TSPAN14	81619	190194419	NM_030927
ILMN_1803254	1	1.1301305	NA			NA	
ILMN_1734814	1	1.690689	38327038	HSPA4	3308	38327038	NM_002154
ILMN_1808395	1	-0.996826	218749893	ACAP1	9744	218749893	NM_014716
ILMN_1761031	1	1.6301414	359465587	PTPDC1	138639	359465587	NM_152422
ILMN_1775759	1	0.6099473	334688826	NRAS	4893	334688826	NM_002524
ILMN_1703791	1	0.8475039	1003701569	ANXA7	310	1003701569	NM_004034
ILMN_1682812	1	-0.7984277	999809124	C21orf33	8209	999809124	NM_004649
ILMN_1670542	1	0.7833777	312836804	AK2	204	312836804	NM_001625
ILMN_1706426	1	0.8069493	58530846	DSTN	11034	58530846	NM_006870
ILMN_1810181	1	2.0799234	58761529	PCGF6	84108	58761529	NM_001011663
ILMN_1805916	1	-0.6184909	321267507	NIPSNAP1	8508	321267507	NM_003634
ILMN_1712432	1	-0.6179048	523425732	PSMD2	5708	523425732	NM_002808
ILMN_1772359	1	-0.8230993	222418609	LAPTM5	7805	222418609	NM_006762
ILMN_2407235	1	2.1295747	NA			NA	
ILMN_1654690	1	-0.5723087	51093854	CECR5	27440	51093854	NM_017829
ILMN_1696450	1	-0.8889186	523425744	KLK1	3816	523425744	NM_002257
ILMN_1717046	1	1.3875276	319918848	MOB3B	79817	319918848	NM_024761
ILMN_1694213	1	-0.9015781	752992871	PLEKHO1	51177	752992871	NM_016274
ILMN_1774974	1	1.2010242	393715076	CLUAP1	23059	393715076	NM_015041
ILMN_1800889	1	0.7290991	189217868	FIG4	9896	189217868	NM_014845
ILMN_1741755	1	-0.7451326	109826574	TRIM29	23650	109826574	NM_012101
ILMN_1761083	1	0.7714695	98961157	HNRNPA3	220988	98961157	NM_194247
ILMN_2168449	1	1.1869445	68509925	DHX15	1665	68509925	NM_001358
ILMN_1655663	1	-0.7288287	39812427	P3H4	10609	39812427	NM_006455
ILMN_1756311	1	0.8039278	254540176	UFSP2	55325	254540176	NM_018359
ILMN_1751276	1	2.599528	219842284	BDNF	627	219842284	NM_001709
ILMN_1667948	1	0.8019555	662236809	SPATA18	132671	662236809	NM_145263
ILMN_1778924	1	-0.8250252	385198069	PDE1A	5136	385198069	NM_001003683
ILMN_2147114	1	1.3528106	46249387	PSPH	5723	46249387	NM_004577
ILMN_1663080	1	-1.1430515	261878561	LFNG	3955	261878561	NM_002304
ILMN_1716071	1	1.3897346	NA			NA	
ILMN_1779997	1	-0.9374486	385137118	MEIS3	56917	385137118	NM_001009813
ILMN_2102422	1	-0.9405565	533868921	ABCB8	11194	533868921	NM_007188
ILMN_2056167	1	0.8063404	392513680	OSTC	58505	392513680	NM_021227
ILMN_1666192	1	-0.4881821	312261185	DCTN5	84516	312261185	NM_032486
ILMN_1708159	1	-0.6696658	88758601	PICK1	9463	88758601	NM_012407
ILMN_1766914	1	-0.8225761	310923209	MFAP4	4239	310923209	NM_002404
ILMN_1735075	1	1.1677455	62953121	PGBD2	267002	62953121	NM_170725
ILMN_1654812	1	-1.6035429	589058166	UNC93B1	81622	589058166	NM_030930
ILMN_1760360	1	1.374543	231573213	LTN1	26046	231573213	NM_015565
ILMN_1756445	1	-0.846969	313851051	PMF1	11243	313851051	NM_007221
ILMN_1673649	1	-0.7122702	597709816	HYOU1	10525	597709816	NM_006389
ILMN_2352216	1	-0.5529743	525342665	FBXL6	26233	525342665	NM_024555
ILMN_1733666	1	1.2948699	914101234	BLOC1S6	26258	914101234	NM_012388
ILMN_2061310	1	0.9148856	297206835	ZNF280C	55609	297206835	NM_017666
ILMN_1807710	1	0.6647327	427918073	HINT1	3094	427918073	NM_005340
ILMN_1765880	1	-0.8998052	305855061	USB1	79650	305855061	NM_024598
ILMN_1715392	1	0.7926654	193083188	PRPF3	9129	193083188	NM_004698
ILMN_1697115	1	-0.6051694	NA			NA	
ILMN_1815723	1	1.1690964	567316260	NUP35	129401	567316260	NM_138285
ILMN_1691864	1	1.7549592	1009287634	SEPT10	151011	1009287634	NM_144710
ILMN_1786601	1	-0.7805417	157266320	PLAGL2	5326	157266320	NM_002657
ILMN_1798980	1	-0.5159489	531990812	CAPZB	832	531990812	NM_004930
ILMN_1750689	1	0.9694502	375065849	MPP5	64398	375065849	NM_022474
ILMN_2159322	1	2.2791582	754169890	SLK	9748	754169890	NM_014720
ILMN_1804656	1	0.8526218	380254495	COX14	84987	380254495	NM_032901
ILMN_1655485	1	1.3632616	766944320	SPRTN	83932	766944320	NM_032018
ILMN_1653494	1	-1.3936661	5454031	S100A1	6271	5454031	NM_006271
ILMN_1796407	1	0.6716148	998491627	SS18L2	51188	998491627	NM_016305
ILMN_1694980	1	-0.7747099	66346697	NAGLU	4669	66346697	NM_000263
ILMN_1725366	1	-1.2332346	221316635	SLC27A5	10998	221316635	NM_012254
ILMN_1742456	1	0.6640634	166235147	OSTF1	26578	166235147	NM_012383
ILMN_2312296	1	-0.5230076	193083105	PCBP2	5094	193083105	NM_005016
ILMN_1654141	1	1.517776	312147398	ZDHHC20	253832	312147398	NM_153251
ILMN_1654566	1	-0.620626	124256495	HSPA1L	3305	124256495	NM_005527
ILMN_1679176	1	2.0874837	150036261	CLCA4	22802	150036261	NM_012128
ILMN_1676588	1	0.6549699	56119170	CEPT1	10390	56119170	NM_006090
ILMN_1798602	1	1.4454782	157426841	PCF11	51585	157426841	NM_015885
ILMN_1825660	1	1.5077847	NA			NA	
ILMN_1704084	1	2.8570553	146261999	CMAHP	8418	146261999	NR_002174
ILMN_1722953	1	0.9941264	71774196	USP47	55031	71774196	NM_017944
ILMN_1662686	1	2.0982923	171460955	USPL1	10208	171460955	NM_005800
ILMN_1669390	1	-0.8147103	215820633	PPP1R13L	10848	215820633	NM_006663
ILMN_1681235	1	-1.4087069	815930075	CLPB	81570	815930075	NM_030813
ILMN_1698330	1	-0.8734947	297632344	NIT1	4817	297632344	NM_005600
ILMN_1703005	1	-0.9024597	NA			NA	
ILMN_1771084	1	2.768004	47458816	ACSM3	6296	47458816	NM_005622
ILMN_1683178	1	1.5519715	223671934	JAK2	3717	223671934	NM_004972
ILMN_2079285	1	0.7243407	51479155	ATP5L	10632	51479155	NM_006476
ILMN_2314007	1	1.2378889	46370081	TCF12	6938	46370081	NM_207037
ILMN_1791912	1	-0.7088432	NA			NA	
ILMN_1879603	1	1.3014279	27844513	LOC105376398	105376398	27844513	BX100511
ILMN_1799667	1	1.8884911	291167753	KIF4A	24137	291167753	NM_012310
ILMN_2072178	1	-0.7443324	157694509	ECHDC3	79746	157694509	NM_024693
ILMN_1784178	1	-0.7481614	594140710	IFT172	26160	594140710	NM_015662
ILMN_1743219	1	-0.8817555	1016080625	CA11	770	1016080625	NM_001217
ILMN_1737344	1	-0.5903653	1012431802	DDX41	51428	1012431802	NM_016222
ILMN_1777691	1	2.0552815	51011132	ARL9	132946	51011132	NM_206919
ILMN_1729748	1	-0.588437	296841039	PEF1	553115	296841039	NM_012392
ILMN_1811650	1	-0.6911602	419635654	DUS2	54920	419635654	NM_017803
ILMN_2069593	1	2.62389	117676383	SCAF11	9169	117676383	NM_004719
ILMN_1769810	1	0.9777851	51944964	ARL6IP5	10550	51944964	NM_006407
ILMN_2413572	1	-0.9302666	254028231	MARK2	2011	254028231	NM_004954
ILMN_1712773	1	1.4198651	325652013	SPAG1	6674	325652013	NM_003114
ILMN_1762275	1	1.407566	NA			NA	
ILMN_1709747	1	-0.9966955	224451072	EXOG	9941	224451072	NM_005107
ILMN_2296697	1	-1.2275677	42794766	MAP3K3	4215	42794766	NM_203351
ILMN_1730032	1	-0.7519531	347658959	BOK	666	347658959	NM_032515
ILMN_1776104	1	0.8687272	297206820	NDUFS5	4725	297206820	NM_004552
ILMN_1728380	1	0.7735073	313482806	PHOSPHO2	493911	313482806	NM_001008489
ILMN_1699859	1	0.8246087	170650722	GNPAT	8443	170650722	NM_014236
ILMN_1735658	1	1.4060229	145046268	RTTN	25914	145046268	NM_173630
ILMN_2340065	1	0.8346964	359279944	UBL5	59286	359279944	NM_001048241
ILMN_1683916	1	0.8593592	207113131	PEX13	5194	207113131	NM_002618
ILMN_1721703	1	4.3503666	133908618	PNN	5411	133908618	NM_002687
ILMN_1656900	1	1.4430328	NA			NA	
ILMN_2214910	1	-0.7509206	55774978	EPHB4	2050	55774978	NM_004444
ILMN_1724139	1	1.590409	100913217	TMEM123	114908	100913217	NM_052932
ILMN_1699208	1	0.7902143	808154266	NAP1L1	4673	808154266	NM_139207
ILMN_2367165	1	-0.7603414	NA			NA	
ILMN_2214790	1	1.5212004	167614503	LAMB1	3912	167614503	NM_002291
ILMN_1833465	1	1.0386122	18791025	HDAC11-AS1	100874101	18791025	BM552828
ILMN_1739054	1	1.5881178	289547726	CCDC121	79635	289547726	NM_024584
ILMN_2338921	1	1.5534162	359718968	TRAPPC11	60684	359718968	NM_199053
ILMN_2324002	1	0.9923133	261490658	CALD1	800	261490658	NM_033157
ILMN_1806328	1	1.3228049	343780872	PDIK1L	149420	343780872	NM_152835
ILMN_1813027	1	-0.8393604	350276161	TRIM41	90933	350276161	NM_033549
ILMN_1680757	1	-1.3665085	NA			NA	
ILMN_2126706	1	1.4975965	310688956	LMNB1	4001	310688956	NM_005573
ILMN_1796240	1	1.1290909	144953911	TRAPPC8	22878	144953911	NM_014939
ILMN_2369682	1	1.2568909	156151374	HNRNPA2B1	3181	156151374	NM_031243
ILMN_1782459	1	1.2374513	51243030	OSBPL8	114882	51243030	NM_020841
ILMN_2231242	1	1.2703215	926459553	HMGB1	3146	926459553	NM_002128
ILMN_1695311	1	-0.9161134	207113141	HLA-DMA	3108	207113141	NM_006120
ILMN_1664776	1	0.9608309	1021087281	EFR3A	23167	1021087281	NM_015137
ILMN_1773613	1	-1.3678599	347658962	POU2F3	25833	347658962	NM_014352
ILMN_1871875	1	-0.943671	22919110			22919110	BU568810
ILMN_1811560	1	-0.5745759	NA			NA	
ILMN_2409754	1	-1.0945872	66346657	PRR5	55615	66346657	NM_001017530
ILMN_2125374	1	0.8349516	985801723	CMAS	55907	985801723	NM_018686
ILMN_1774617	1	1.0076495	56550107	NAB1	4664	56550107	NM_005966
ILMN_1803194	1	-0.891062	4503894	GALK1	2584	4503894	NM_000154
ILMN_1763409	1	1.2554233	197333704	LRRC8D	55144	197333704	NM_018103
ILMN_1663991	1	-1.0575113	221554525	CFAP73	387885	221554525	NM_001144872
ILMN_1708627	1	1.1620934	NA			NA	
ILMN_1758599	1	1.3014921	34222229	FAM163A	148753	34222229	NM_173509
ILMN_1718936	1	-1.3042083	262118321	LST1	7940	262118321	NM_007161
ILMN_2181191	1	-0.4862986	226529872	TPI1	7167	226529872	NM_000365
ILMN_2263718	1	1.2088797	195927053	SPAG9	9043	195927053	NM_003971
ILMN_1722670	1	-1.0086692	29294642	LYNX1	66004	29294642	NM_177458
ILMN_1788024	1	0.6792972	1002341827	PCID2	55795	1002341827	NM_018386
ILMN_2178509	1	-0.6124158	284055261	OR52A5	390054	284055261	NM_001005160
ILMN_2257665	1	-0.7032479	1025812239	PARL	55486	1025812239	NM_018622
ILMN_1717337	1	1.3777459	544346110	MARCH7	64844	544346110	NM_022826
ILMN_1671911	1	-0.619714	115527079	MTA1	9112	115527079	NM_004689
ILMN_1778977	1	-1.0916955	291045269	TYROBP	7305	291045269	NM_003332
ILMN_1810838	1	1.4179169	223555916	MTDH	92140	223555916	NM_178812
ILMN_2413278	1	-0.9225677	341604766	RPL13	6137	341604766	NM_033251
ILMN_2134855	1	1.4998264	148806860	PIN4P1	728758	148806860	NR_003571
ILMN_1680781	1	1.2789566	145580589	PCNX4	64430	145580589	NM_022495
ILMN_1658649	1	1.3744615	NA			NA	
ILMN_1703894	1	-1.2047103	NA			NA	
ILMN_2375386	1	-0.7800074	557636733	RNPS1	10921	557636733	NM_080594
ILMN_1780831	1	-0.852662	333033790	SLC6A12	6539	333033790	NM_003044
ILMN_2316173	1	-0.8537805	148536831	AP1S1	1174	148536831	NM_001283
ILMN_2227968	1	-0.982453	970598254	NTHL1	4913	970598254	NM_002528
ILMN_1653115	1	-0.5853619	70995210	ECH1	1891	70995210	NM_001398
ILMN_1712452	1	1.2296875	546231256	KIF20B	9585	546231256	NM_016195
ILMN_1800634	1	-0.9018093	37675275	NME4	4833	37675275	NM_005009
ILMN_1737813	1	-0.8554008	NA			NA	
ILMN_1710937	1	2.6528927	112789561	IFI16	3428	112789561	NM_005531
ILMN_1674024	1	1.2295842	427197647	IKZF5	64376	427197647	NR_073475
ILMN_1707727	1	-1.1009868	543173150	ANGPTL4	51129	543173150	NM_139314
ILMN_1666392	1	-1.3142385	156630997	WNT4	54361	156630997	NM_030761
ILMN_1814589	1	-0.6623724	372266144	KIF22	3835	372266144	NM_007317
ILMN_1761175	1	-0.6997522	55953116	RPS6KB2	6199	55953116	NM_003952
ILMN_2269136	1	-0.7678084	815891338	AGAP3	116988	815891338	NM_001042535
ILMN_2369826	1	-1.3255624	569026698	METTL26	84326	569026698	NM_001040161
ILMN_1707506	1	1.098205	94536801	YTHDC1	91746	94536801	NM_001031732
ILMN_2202423	1	2.2884753	574274904	HELLS	3070	574274904	NM_018063
ILMN_2134974	1	0.5515041	307078131	RAB38	23682	307078131	NM_022337
ILMN_1796397	1	0.7018998	300116254	CISD2	493856	300116254	NM_001008388
ILMN_1736441	1	-0.975985	85815825	PDXP	57026	85815825	NM_020315
ILMN_1674394	1	-0.5830977	41327713	APMAP	57136	41327713	NM_020531
ILMN_1682332	1	-2.504371	375268687	GYPC	2995	375268687	NM_002101
ILMN_2185665	1	1.8942061	62865856	PGAP1	80055	62865856	NM_024989
ILMN_1786976	1	1.0302436	34577103	RAB22A	57403	34577103	NM_020673
ILMN_1755138	1	-1.0195169	31342341	NEK8	284086	31342341	NM_178170
ILMN_1704785	1	-0.9357986	148596950	FUOM	282969	148596950	NM_198472
ILMN_1798108	1	1.9299254	557440835	ARMT1	79624	557440835	NM_024573
ILMN_1700915	1	0.961661	323462179	BMI1	648	323462179	NM_005180
ILMN_1670796	1	0.9364549	742799272	EXOSC10	5394	742799272	NM_002685
ILMN_1660031	1	-1.0137268	469832279	P2RY6	5031	469832279	NM_176797
ILMN_1694475	1	-0.5727805	555290030	GTPBP2	54676	555290030	NM_019096
ILMN_1659026	1	0.8347606	62422569	POLR2K	5440	62422569	NM_005034
ILMN_1866954	1	1.5503063	17066400	TPBG	7162	17066400	AJ420536
ILMN_1693515	1	-1.5567487	323362974	EGFL8	80864	323362974	NM_030652
ILMN_1711919	1	1.2739459	960513927	SCYL2	55681	960513927	NM_017988
ILMN_1812934	1	-0.6388905	301129167	DIDO1	11083	301129167	NM_080796
ILMN_1676548	1	0.5358873	229577400	BZW2	28969	229577400	NM_014038
ILMN_1715680	1	-0.6355785	209364524	NEIL2	252969	209364524	NM_145043
ILMN_1674551	1	0.8827873	588282783	SMAD5	4090	588282783	NM_005903
ILMN_1743655	1	-0.5249947	1045561402	TMED9	54732	1045561402	NM_017510
ILMN_1891851	1	1.3555972	24777443			24777443	CA414792
ILMN_1660577	1	-0.7554449	85794839	ATP5G2	517	85794839	NM_005176
ILMN_1807136	1	1.1355988	NA			NA	
ILMN_1678292	1	-1.0262903	196259797	PEX16	9409	196259797	NM_057174
ILMN_1766247	1	1.8737109	744066811	ZBTB2	57621	744066811	NM_020861
ILMN_1750661	1	-1.0902262	124248557	FBXW9	84261	124248557	NM_032301
ILMN_1730940	1	-0.726938	338968868	KLHDC3	116138	338968868	NM_057161
ILMN_1786176	1	-2.2263345	91807111	CD37	951	91807111	NM_001774
ILMN_1745108	1	-1.0879008	223972687	ADAD2	161931	223972687	NM_139174
ILMN_1686553	1	1.7557122	221218982	INTS2	57508	221218982	NM_020748
ILMN_1705447	1	1.3251057	NA			NA	
ILMN_2205211	1	0.6467545	NA			NA	
ILMN_1808783	1	1.6140569	283806702	STRBP	55342	283806702	NM_018387
ILMN_1716895	1	1.0970838	962607460	RPA3	6119	962607460	NM_002947
ILMN_1767717	1	-0.64167	544583532	SLC2A11	66035	544583532	NM_001024939
ILMN_1656910	1	1.5468653	310772219	TRIM6	117854	310772219	NM_001003818
ILMN_2158336	1	-0.5529852	559098437	SH3GLB2	56904	559098437	NM_020145
ILMN_1729987	1	-0.601747	520262038	SRC	6714	520262038	NM_005417
ILMN_1757439	1	-0.955255	311771538	RBM4	5936	311771538	NM_002896
ILMN_2175265	1	-0.5645366	215422431	TMEM11	8834	215422431	NM_003876
ILMN_1707062	1	1.7176924	1009287550	REV1	51455	1009287550	NM_016316
ILMN_1738530	1	-0.9174272	283436219	ATAD3A	55210	283436219	NM_018188
ILMN_1678217	1	-1.2490292	NA			NA	
ILMN_1651341	1	-0.902265	215272311	NOC2LP2	401010	215272311	NR_002826
ILMN_1687768	1	1.9206404	314122155	NCOA7	135112	314122155	NM_181782
ILMN_1666258	1	-0.8616118	378744169	AMFR	267	378744169	NM_001144
ILMN_1806906	1	0.6913796	815891064	SSR3	6747	815891064	NM_007107
ILMN_1749327	1	-0.5720429	393662586	MAPK13	5603	393662586	NM_002754
ILMN_1707137	1	-1.3808524	257467572	C17orf97	400566	257467572	NM_001013672
ILMN_1787193	1	-1.0285183	746816086	CYP2S1	29785	746816086	NM_030622
ILMN_1822261	1	1.0745356	27824301			27824301	BX090362
ILMN_1660343	1	1.0274065	NA			NA	
ILMN_1667257	1	0.7196267	115387093	SDHB	6390	115387093	NM_003000
ILMN_1703955	1	-0.5764356	335057518	FBXO32	114907	335057518	NM_148177
ILMN_1773645	1	-0.877551	523567528	GMPPB	29925	523567528	NM_021971
ILMN_2415170	1	1.5683687	112181165	VPS8	23355	112181165	NM_015303
ILMN_1669201	1	-0.5910702	525345247	ABCF2	10061	525345247	NM_007189
ILMN_1669102	1	-1.223195	85794839	ATP5G2	517	85794839	NM_005176
ILMN_1708580	1	-0.8443409	41152089	PDZK1IP1	10158	41152089	NM_005764
ILMN_1736597	1	-0.8512779	306518579	TKT	7086	306518579	NM_001064
ILMN_1719205	1	-0.685266	215272338	FBL	2091	215272338	NM_001436
ILMN_1739008	1	-0.7340162	544583482	ATG9A	79065	544583482	NM_024085
ILMN_2392286	1	-0.8232997	58530861	IP6K1	9807	58530861	NM_001006115
ILMN_1768798	1	1.1227662	NA			NA	
ILMN_1758705	1	-0.9927443	42544240	IRX6	79190	42544240	NM_024335
ILMN_2395932	1	-0.723285	89179320	UNC45A	55898	89179320	NM_001039675
ILMN_1742187	1	-0.6877578	393715056	MAN1A1	4121	393715056	NM_005907
ILMN_1712360	1	2.2512228	188497663	WISP3	8838	188497663	NM_003880
ILMN_1653718	1	-0.5885741	402692803	ZFAND2B	130617	402692803	NM_138802
ILMN_1739798	1	0.5905084	19923976	MALSU1	115416	19923976	NM_138446
ILMN_2293992	1	0.7164502	227498008	RAB28	9364	227498008	NM_001017979
ILMN_1819784	1	-1.5739585	82860522			82860522	DR979451
ILMN_1755882	1	1.1397416	88759347	RNF219	79596	88759347	NM_024546
ILMN_2413259	1	1.7961753	40807478	SOCS4	122809	40807478	NM_080867
ILMN_1736623	1	-0.8186882	523567542	NCKIPSD	51517	523567542	NM_184231
ILMN_1821724	1	1.0125805	27842903			27842903	BX096636
ILMN_1678300	1	0.5966428	NA			NA	
ILMN_1713829	1	-0.7674937	209413739	PTGES	9536	209413739	NM_004878
ILMN_1652333	1	-0.6793067	222136645	FN3KRP	79672	222136645	NM_024619
ILMN_1769412	1	-0.7954066	747019251	RAPGEF1	2889	747019251	NM_005312
ILMN_1741801	1	1.7403157	197313663	CDC7	8317	197313663	NM_003503
ILMN_1886493	1	2.7863371	10439219	HNRNPA2B1	3181	10439219	AK026373
ILMN_1766713	1	1.4403544	41399283	HSPD1	3329	41399283	NM_002156
ILMN_1763364	1	1.0994329	532691748	WHAMM	123720	532691748	NM_001080435
ILMN_1703754	1	1.6398878	255003832	CEP192	55125	255003832	NM_032142
ILMN_1729175	1	1.0511565	48928040	FBXO3	26273	48928040	NM_033406
ILMN_1704961	1	-1.5436158	316659407	ACTG1	71	316659407	NM_001614
ILMN_1680109	1	0.6816966	194306557	COL4A3BP	10087	194306557	NM_005713
ILMN_1738272	1	1.5628116	167830432	DHX36	170506	167830432	NM_020865
ILMN_1802753	1	-0.8258346	663071040	TSSC4	10078	663071040	NM_005706
ILMN_1711823	1	-0.7468502	289547535	FAAP100	80233	289547535	NM_025161
ILMN_2133205	1	-0.9229466	375163496	GPX2	2877	375163496	NM_002083
ILMN_1759870	1	1.2000611	NA			NA	
ILMN_2209180	1	0.7989459	742670572	RPRD1A	55197	742670572	NM_018170
ILMN_1855278	1	-1.1665797	8143882			8143882	AW954199
ILMN_1697469	1	0.7188826	209413741	SRSF6	6431	209413741	NM_006275
ILMN_1714737	1	1.1205555	115430246	ASF1A	25842	115430246	NM_014034
ILMN_2181241	1	1.2257539	223278395	RPL23AP64	649946	223278395	NR_003040
ILMN_1690063	1	-0.8866982	NA			NA	
ILMN_1769473	1	1.1314567	NA			NA	
ILMN_1768772	1	-1.019298	207113138	DEGS2	123099	207113138	NM_206918
ILMN_1758213	1	2.3937241	350276138	GPAM	57678	350276138	NM_020918
ILMN_1705442	1	-0.7780588	NA			NA	
ILMN_2212763	1	-1.0561501	1002341767	ICAM3	3385	1002341767	NM_002162
ILMN_1715809	1	2.4562749	1023301006	OGFRL1	79627	1023301006	NM_024576
ILMN_1781431	1	0.6681704	375065834	GLCCI1	113263	375065834	NM_138426
ILMN_1691293	1	-0.6643521	209529679	RNF185	91445	209529679	NM_152267
ILMN_1763436	1	1.2736554	113722132	SETX	23064	113722132	NM_015046
ILMN_1804901	1	1.320584	27894309	IL36RN	26525	27894309	NM_173170
ILMN_1738572	1	1.1958165	76257391	USP48	84196	76257391	NM_001032730
ILMN_1707088	1	0.7608866	426214079	DENND2D	79961	426214079	NM_024901
ILMN_1717925	1	-0.9043141	NA			NA	
ILMN_1755222	1	1.3307941	262527222	CAAP1	79886	262527222	NM_024828
ILMN_2337923	1	0.8174108	974141154	TPD52L1	7164	974141154	NM_001003397
ILMN_1670926	1	-0.7716649	398303852	CHST15	51363	398303852	NM_015892
ILMN_1653466	1	-1.025308	215599500	HES4	57801	215599500	NM_021170
ILMN_1725427	1	0.5863534	37704380	B2M	567	37704380	NM_004048
ILMN_1776038	1	0.8362801	36030972	UBXN2A	165324	36030972	NM_181713
ILMN_1746704	1	-0.5171262	148596967	TRIM8	81603	148596967	NM_030912
ILMN_1812940	1	-0.7083709	217035085	TRMT1	55621	217035085	NM_017722
ILMN_1726873	1	-0.94018	157502180	TPCN2	219931	157502180	NM_139075
ILMN_1739210	1	0.6266985	110349758	NSL1	25936	110349758	NM_015471
ILMN_1718633	1	1.7472478	209447018	LRP5L	91355	209447018	NM_182492
ILMN_1661424	1	1.04045	960513883	THAP6	152815	960513883	NM_144721
ILMN_2261973	1	1.0681339	223718572	DPH3	285381	223718572	NM_001047434
ILMN_2137499	1	-0.8578459	215272311	NOC2LP2	401010	215272311	NR_002826
ILMN_1781472	1	2.154945	113204434	CDC42BPA	8476	113204434	NM_014826
ILMN_1681845	1	1.0847837	167555094	PAPD4	167153	167555094	NM_173797
ILMN_1685095	1	-0.5654403	40805834	BLOC1S4	55330	40805834	NM_018366
ILMN_1751958	1	-0.6152586	526479845	NSUN5	55695	526479845	NM_148956
ILMN_2124523	1	1.5340141	748982927	METTL14	57721	748982927	NM_020961
ILMN_2117904	1	0.783134	197304718	ZNF22	7570	197304718	NM_006963
ILMN_2383300	1	-1.6705518	303304995	PTPRU	10076	303304995	NM_005704
ILMN_1788387	1	0.9197249	238859592	UGGT2	55757	238859592	NM_020121
ILMN_1735275	1	1.1229551	189571680	WDSUB1	151525	189571680	NM_152528
ILMN_1783843	1	-1.0696262	NA			NA	
ILMN_1763460	1	-0.5140547	389616146	SNU13	4809	389616146	NM_005008
ILMN_1743646	1	-0.8655766	NA			NA	
ILMN_1679476	1	0.6415775	209869996	GART	2618	209869996	NM_000819
ILMN_1677113	1	1.1852421	157419145	RNF8	9025	157419145	NM_003958
ILMN_1808568	1	-0.5035418	410991929	PYCR2	29920	410991929	NM_013328
ILMN_2204726	1	1.217798	319803064	UBR5	51366	319803064	NM_015902
ILMN_1736533	1	-0.997998	92091573	RND2	8153	92091573	NM_005440
ILMN_1792508	1	0.7070799	758818593	TMEM59	9528	758818593	NM_004872
ILMN_1652409	1	1.6357912	295789141	SPATA7	55812	295789141	NM_018418
ILMN_1653028	1	-1.4126414	734520329	COL4A1	1282	734520329	NM_001845
ILMN_1738712	1	2.31268	324710989	GPR180	160897	324710989	NM_180989
ILMN_1710428	1	1.5609853	281427275	CDK1	983	281427275	NM_001786
ILMN_1856861	1	0.7663	57999431	INO80D	54891	57999431	CR933609
ILMN_2376416	1	-0.8567162	116734678	UBXN11	91544	116734678	NM_183008
